grade confidence_levels
Wrong 0.13618329167366028,0.0857655256986618,0.14261671900749207,0.14955268800258636
Correct 0.028037352487444878,0.03610456734895706,0.021624688059091568,0.033546458929777145,0.026478201150894165
Wrong 0.030894815921783447,0.009658943861722946,0.013364527374505997,0.01660902611911297,0.08350274711847305,0.01949504390358925,0.0071229166351258755,0.021490253508090973
Wrong 0.058510731905698776,0.08091375976800919,0.028703002259135246,0.029333585873246193,0.040094614028930664,0.0313226692378521,0.028834933415055275
Wrong 0.03855683654546738,0.0255565345287323,0.03180985897779465,0.051702942699193954,0.015576653182506561,0.1016988456249237
Wrong 0.0560416504740715,0.02925712615251541,0.0754561722278595,0.09265723824501038,0.04102169722318649,0.018595770001411438,0.02745654247701168,0.03679433837532997
Wrong 0.03901907056570053,0.021186180412769318,0.014859848655760288,0.023878421634435654,0.011708010919392109,0.14163367450237274,0.01901966705918312,0.06805583834648132
Wrong 0.020737916231155396,0.018045352771878242,0.029573213309049606,0.0852925181388855,0.019102567806839943,0.050415731966495514
Correct 0.09927809238433838,0.02982371300458908,0.0428662970662117,0.09316720068454742,0.11484596133232117
Wrong 0.027570640668272972,0.13960745930671692,0.034313641488552094,0.02904665470123291,0.040873292833566666,0.08782880753278732
Correct 0.02279195934534073,0.011297330260276794,0.012422151863574982,0.026120562106370926,0.0917874425649643,0.016991715878248215,0.01325447577983141,0.019069820642471313
Correct 0.11933633685112,0.232488214969635,0.09084482491016388,0.08064248412847519
Wrong 0.02327069267630577,0.021445132791996002,0.017032986506819725,0.01603046804666519,0.01794782653450966,0.024191129952669144,0.024376653134822845
Wrong 0.03890728950500488,0.01171959564089775,0.01630144938826561,0.015311626717448235,0.1428239941596985,0.07629310339689255,0.00869735423475504,0.0436742901802063
Correct 0.12600693106651306,0.042471446096897125,0.14904382824897766,0.1337745189666748
Wrong 0.06967827677726746,0.020147208124399185,0.0313548669219017,0.09269247949123383,0.039218127727508545,0.029381634667515755,0.05131185054779053
Correct 0.09885254502296448,0.03625275939702988,0.17438870668411255,0.1500820368528366
Wrong 0.07197863608598709,0.22913014888763428,0.17905661463737488
Correct 0.01869186758995056,0.17657765746116638,0.019901443272829056,0.028535405173897743,0.01691451109945774,0.031845755875110626
Wrong 0.039868369698524475,0.029628373682498932,0.02883758768439293,0.08978782594203949,0.03531254827976227,0.0847615972161293
Wrong 0.06662335991859436,0.03415475785732269,0.10847108066082001,0.0637795478105545,0.07196509093046188,0.0959453284740448
Wrong 0.08579403907060623,0.04352894052863121,0.05099643021821976,0.04736573249101639,0.03427678346633911
Correct 0.028403181582689285,0.21451042592525482,0.023998666554689407,0.03067569062113762,0.06789609789848328
Correct 0.03704448044300079,0.1984061598777771,0.08362288028001785
Wrong 0.025649385526776314,0.021904263645410538,0.029604971408843994,0.28863564133644104,0.14569132030010223
Wrong 0.021986402571201324,0.011865565553307533,0.008818954229354858,0.024982508271932602
Wrong 0.026025444269180298,0.012357287108898163,0.24703100323677063,0.03302297741174698,0.021266955882310867,0.07885905355215073
Correct 0.03412122651934624,0.04764562100172043,0.020455459132790565,0.026402128860354424,0.035256605595350266,0.013628093525767326,0.01041332446038723,0.020478731021285057
Correct 0.03384046629071236,0.04267506301403046,0.034257762134075165,0.22726835310459137,0.1431102454662323
Wrong 0.041513413190841675,0.0630730465054512,0.032769396901130676,0.062495823949575424,0.09491141140460968,0.08245570957660675
Wrong 0.026650432497262955,0.0334477461874485,0.05071800947189331,0.1157238781452179,0.042427271604537964
Correct 0.02852742373943329,0.40356919169425964,0.06259408593177795
Correct 0.09017489850521088,0.1944761872291565,0.10418908298015594,0.11008274555206299
Correct 0.09297724068164825,0.05871190130710602,0.06768600642681122,0.19355815649032593
Wrong 0.035386551171541214,0.012453345581889153,0.027586068958044052,0.12659884989261627,0.046438224613666534,0.04018464684486389
Correct 0.10714022815227509,0.028409210965037346,0.09765119850635529,0.14783747494220734
Correct 0.03346586227416992,0.2112157791852951,0.04379473626613617,0.15856346487998962
Wrong 0.051444970071315765,0.018421564251184464,0.11622162163257599,0.15374122560024261,0.2812688648700714
Wrong 0.06557054817676544,0.023516515269875526,0.04477560147643089,0.10053025186061859,0.14954447746276855,0.03499903902411461,0.0273866206407547
Correct 0.035476651042699814,0.014036712236702442,0.01808023825287819,0.02722383849322796,0.04489932581782341,0.03810833767056465
Wrong 0.03899872675538063,0.05164532735943794,0.028206437826156616,0.051832303404808044,0.06547672301530838,0.08332191407680511
Wrong 0.08851753175258636,0.03568997234106064,0.04411769658327103,0.3930780589580536
