grade confidence_levels
Wrong 0.006278961896896362,0.005159570835530758,0.005325005855411291,0.023249220103025436,0.09202814102172852,0.04677685350179672,0.013661131262779236
Wrong 0.040227461606264114,0.01306432206183672,0.01041254773736,0.016048632562160492
Wrong 0.032731395214796066,0.009594181552529335,0.008068586699664593,0.015438936650753021,0.05211971700191498
Correct 0.01642957329750061,0.009198400191962719,0.026217658072710037,0.011589274741709232,0.02390492707490921,0.02122977189719677,0.008920817635953426,0.010588844306766987
Wrong 0.044454704970121384,0.015543804503977299,0.011233750730752945,0.013921717181801796,0.02321777492761612,0.03701173886656761,0.032642923295497894
Wrong 0.04901741445064545,0.030313126742839813,0.06949092447757721,0.02716958522796631,0.029470590874552727,0.06483429670333862
Correct 0.013473272323608398,0.13720455765724182,0.011361144483089447,0.01593264378607273,0.012314032763242722,0.01638615131378174,0.11407680064439774,0.020649868994951248
Wrong 0.022835034877061844,0.013713515363633633,0.005245579406619072,0.008885489776730537,0.020699825137853622,0.16826999187469482,0.008315157145261765,0.12108073383569717
Wrong 0.04401401802897453,0.02139853686094284,0.016738414764404297,0.040130503475666046,0.041152533143758774,0.07316140085458755
Correct 0.0653400868177414,0.02546708844602108,0.019543584436178207,0.021378537639975548,0.0775514543056488
Wrong 0.08709115535020828,0.17281687259674072,0.04501494765281677,0.041685543954372406,0.052551425993442535,0.12319398671388626
Correct 0.008267604745924473,0.004015868995338678,0.004977541975677013,0.006310961674898863,0.0283893421292305,0.012314839288592339,0.0034220064990222454,0.021977797150611877
Correct 0.03617395460605621,0.40722471475601196,0.011248189024627209,0.009433085098862648
Correct 0.017297975718975067,0.02358083426952362,0.00830820668488741,0.007358302362263203,0.0077074263244867325,0.00801435112953186,0.0052447449415922165
Correct 0.11027158051729202,0.009078489616513252,0.006904750131070614,0.014634705148637295,0.10248200595378876,0.050513897091150284,0.008233636617660522,0.014540120959281921
Wrong 0.037797391414642334,0.01566123217344284,0.020847763866186142,0.029009275138378143
Correct 0.08164069056510925,0.008145003579556942,0.009401854127645493,0.018144994974136353,0.010236112400889397,0.009737754240632057,0.0064200349152088165
Wrong 0.06720436364412308,0.030147388577461243,0.042226653546094894,0.047798845916986465
Correct 0.24642476439476013,0.1772763580083847,0.08983733505010605
Correct 0.03291931375861168,0.06463095545768738,0.03876890614628792,0.02869516983628273,0.02317856252193451,0.051739856600761414
Correct 0.018143709748983383,0.006833888590335846,0.0064651439897716045,0.0466010756790638,0.014191594906151295,0.09951242059469223
Wrong 0.030547242611646652,0.026833005249500275,0.011744257062673569,0.013286041095852852,0.03542336821556091,0.04125338792800903
Wrong 0.022630533203482628,0.03760811686515808,0.016054321080446243,0.026235703378915787,0.03974461928009987
Wrong 0.060937706381082535,0.0701243206858635,0.023522043600678444,0.007508917711675167,0.1709514707326889
Wrong 0.10723051428794861,0.07853285223245621,0.06528659164905548
Wrong 0.06037727743387222,0.044073183089494705,0.02000446803867817,0.07430747151374817,0.28635793924331665
Correct 0.05660014599561691,0.0024032052606344223,0.0020782765932381153,0.010372573509812355
Correct 0.012423418462276459,0.0037371115759015083,0.008938929066061974,0.0052427188493311405,0.006035236641764641,0.27874740958213806
Correct 0.03125261142849922,0.051454104483127594,0.01997804082930088,0.01775805465877056,0.028952766209840775,0.03934585675597191,0.01223071850836277,0.02276836521923542
Correct 0.014765100553631783,0.027069222182035446,0.012980500236153603,0.4062190353870392,0.04371466487646103
Wrong 0.046248458325862885,0.026891428977251053,0.073148213326931,0.07573138922452927,0.03383125364780426,0.030194565653800964
Correct 0.11792363971471786,0.023282065987586975,0.01152111031115055,0.014270739629864693,0.028523176908493042
Correct 0.01356159895658493,0.6614320278167725,0.011666021309792995
Wrong 0.07815176993608475,0.017787624150514603,0.02585645392537117,0.07432401925325394
Wrong 0.0650467798113823,0.07256310433149338,0.040929678827524185,0.06303923577070236
Correct 0.06938624382019043,0.017276279628276825,0.019228100776672363,0.04396605119109154,0.06046895682811737,0.044446252286434174
Wrong 0.06911621242761612,0.02136342227458954,0.05389447510242462,0.059323642402887344
Correct 0.05747086554765701,0.41925907135009766,0.025034787133336067,0.014253946021199226
Correct 0.014839749783277512,0.004021428991109133,0.00464823329821229,0.48606303334236145,0.04872749745845795
Correct 0.038135211914777756,0.014895295724272728,0.015850424766540527,0.042960990220308304,0.06233566254377365,0.11102581024169922,0.030728669837117195
Correct 0.02102566882967949,0.00794617086648941,0.007287443615496159,0.0064793117344379425,0.025855958461761475,0.01781287044286728
Correct 0.022646047174930573,0.014612600207328796,0.01069672778248787,0.025125741958618164,0.12990736961364746,0.08770567923784256
Wrong 0.06082844361662865,0.0315798856317997,0.01512813288718462,0.07497472316026688
