grade confidence_levels
Wrong 0.07473069429397583,0.03544861823320389,0.03689131885766983,0.03549617528915405
Wrong 0.050543684512376785,0.02557734027504921,0.01563257724046707,0.01866965927183628,0.11447594314813614
Wrong 0.0303486455231905,0.020863007754087448,0.016679393127560616,0.01446610502898693,0.06621727347373962,0.0275137796998024,0.014523329213261604,0.020950879901647568
Wrong 0.1078856885433197,0.03919526934623718,0.013877904042601585,0.02417474240064621,0.08576890826225281,0.06144279986619949,0.06647548079490662
Wrong 0.05110716074705124,0.08676648885011673,0.09673121571540833,0.046775635331869125,0.07051718980073929,0.0730614960193634
Correct 0.009960271418094635,0.424291729927063,0.008331475779414177,0.005495838820934296,0.007649152539670467,0.006021084263920784,0.099884033203125,0.014679502695798874
Wrong 0.020289447158575058,0.022644054144620895,0.003697443986311555,0.019223816692829132,0.027493290603160858,0.18173205852508545,0.014355173334479332,0.13379737734794617
Wrong 0.034598130732774734,0.03481708839535713,0.0212391447275877,0.08640705049037933,0.046526581048965454,0.06371353566646576
Wrong 0.0869690328836441,0.0863347053527832,0.03711196780204773,0.02636961080133915,0.08126470446586609
Wrong 0.06531395018100739,0.18294544517993927,0.1313660591840744,0.0351375974714756,0.07774321734905243,0.15266937017440796
Wrong 0.014431714080274105,0.013333559967577457,0.006617068313062191,0.007483559660613537,0.05985911935567856,0.0277931559830904,0.01093005109578371,0.08592359721660614
Correct 0.04258747398853302,0.4463823139667511,0.016892842948436737,0.010413669981062412
Correct 0.016585953533649445,0.03125913441181183,0.013994233682751656,0.01093651819974184,0.015241868793964386,0.022597160190343857,0.015532766468822956
Wrong 0.15979735553264618,0.020547764375805855,0.009067904204130173,0.009551435708999634,0.17184124886989594,0.06013280898332596,0.008042361587285995,0.03278153017163277
Wrong 0.019894909113645554,0.026406679302453995,0.016570771113038063,0.0200586449354887
Correct 0.36808905005455017,0.02336696721613407,0.010998493991792202,0.04359029233455658,0.0215221606194973,0.009178586304187775,0.022314686328172684
Wrong 0.060329847037792206,0.03489192575216293,0.05267830565571785,0.045643046498298645
Correct 0.5192789435386658,0.1201641634106636,0.06704802066087723
Correct 0.04000109061598778,0.1460738182067871,0.035488247871398926,0.05534754693508148,0.031947385519742966,0.02339433878660202
Correct 0.02712603285908699,0.022333931177854538,0.010838944464921951,0.062297273427248,0.030856117606163025,0.2527286410331726
Wrong 0.053674742579460144,0.07221772521734238,0.02893897145986557,0.015586663037538528,0.10375331342220306,0.06168128550052643
Wrong 0.024454336613416672,0.0295436829328537,0.010450753383338451,0.025307271629571915,0.02066750079393387
Wrong 0.07362350821495056,0.11665762960910797,0.015886865556240082,0.00955202616751194,0.26702821254730225
Wrong 0.09764789789915085,0.035790883004665375,0.21340331435203552
Wrong 0.04967781901359558,0.07779208570718765,0.02038419619202614,0.056052252650260925,0.28491920232772827
Correct 0.23381662368774414,0.013310311362147331,0.010417824611067772,0.03576088696718216
Correct 0.019460350275039673,0.004661294165998697,0.017665697261691093,0.007490644231438637,0.012601145543158054,0.47247087955474854
Correct 0.017879661172628403,0.1442558765411377,0.021755173802375793,0.018315818160772324,0.04985014349222183,0.03763274475932121,0.012015210464596748,0.023974373936653137
Correct 0.024305986240506172,0.05824776366353035,0.037663914263248444,0.49234864115715027,0.05119888484477997
Wrong 0.05985402315855026,0.045630645006895065,0.04324100911617279,0.08911293745040894,0.03885027393698692,0.03526170924305916
Correct 0.07355377078056335,0.022540485486388206,0.06403478235006332,0.01624738797545433,0.014150328934192657
Correct 0.015365522354841232,0.8075835108757019,0.01810300350189209
Wrong 0.18927671015262604,0.052684519439935684,0.05979188159108162,0.23717397451400757
Wrong 0.12749247252941132,0.11692114174365997,0.05280791223049164,0.09383149445056915
Wrong 0.06883786618709564,0.03669402003288269,0.029185757040977478,0.059339798986911774,0.1530427783727646,0.06543657183647156
Correct 0.08418533951044083,0.034888897091150284,0.07452891767024994,0.12130913138389587
Correct 0.019619448110461235,0.72196364402771,0.009866750799119473,0.0031755445525050163
Correct 0.02007768489420414,0.008530979976058006,0.018313126638531685,0.4970189929008484,0.07474571466445923
Wrong 0.04411260038614273,0.03094497323036194,0.02634863182902336,0.04569757357239723,0.1893303394317627,0.15740184485912323,0.027503659948706627
Correct 0.03697920963168144,0.023154089227318764,0.019039122387766838,0.013136057183146477,0.10263385623693466,0.045880720019340515
Correct 0.04001122713088989,0.02301410399377346,0.028760718181729317,0.022242683917284012,0.18942078948020935,0.1527538299560547
Wrong 0.14103396236896515,0.06556357443332672,0.05592195689678192,0.15948784351348877
