grade confidence_levels
Wrong 5.828332424163818,6.361790180206299,23.59375762939453,7.253991603851318,15.492208480834961
Wrong 4.886993408203125,1.8100026845932007,23.203140258789062,17.87501335144043,5.668335914611816
Correct 4.10966682434082,2.3905601501464844,26.453128814697266
Wrong 9.2422456741333,3.9374754428863525,10.843789100646973,15.992203712463379,23.781259536743164
Wrong 5.820621967315674,2.601485013961792,5.273627281188965,26.765636444091797
Wrong 5.5125041007995605,4.86578893661499,3.7037806510925293,26.60939598083496,3.3622970581054688,2.980285882949829
Correct 10.500205993652344,10.646764755249023,12.203242301940918,18.250057220458984,12.695412635803223,8.84408950805664,10.164652824401855,12.609989166259766
Wrong 18.93753433227539,5.391188144683838,13.250077247619629,21.40627670288086,9.16419506072998
Wrong 9.492526054382324,6.213473320007324,11.468899726867676,17.625051498413086,9.734588623046875,4.532624244689941
Wrong 10.664307594299316,2.7215280532836914,6.730766296386719,24.750015258789062,4.9970383644104
Wrong 21.76563262939453,6.392419338226318,21.26563262939453
Wrong 15.664139747619629,19.501636505126953,15.75004768371582,5.562755107879639
Wrong 10.656371116638184,5.442000865936279,24.21875762939453,9.53128433227539
Wrong 11.437868118286133,4.000493049621582,12.742396354675293,9.53940486907959,4.470313549041748,8.71164608001709
Wrong 23.906267166137695,7.030511379241943,13.921916961669922,7.066643238067627
Correct 25.59375762939453,3.208758592605591,3.553457498550415,4.949428081512451
Correct 7.418068885803223,4.688299179077148,7.296916484832764,27.031251907348633,10.601588249206543
Wrong 5.187877655029297,3.941596508026123,22.890636444091797,17.68750762939453,5.519824028015137,3.44183611869812,7.394834041595459
Correct 25.250009536743164,2.9236350059509277,2.6984617710113525,4.898622035980225,2.4361047744750977,3.9087839126586914
Wrong 4.754570960998535,2.8309783935546875,23.703142166137695,7.586123943328857,4.867574691772461,5.320572853088379
Correct 25.2656307220459,5.423962116241455,3.9319703578948975,4.95727014541626
