grade confidence_levels
Wrong 24.828125,31.4375,28.796875,27.734375,31.078125
Wrong 29.46875,29.4375,24.265625,23.4375,22.703125
Correct 26.734375,22.828125,27.46875,28.125
Correct 20.75,20.6875,22.390625,34.40625
Wrong 24.890625,30.71875,26.046875,31.171875,27.53125
Correct 24.203125,23.578125,38.09375,20.140625
Correct 21.375,22.265625,33.96875,21.296875
Correct 23.046875,22.6875,28.84375
Correct 26.625,31.53125,25.40625,25.84375,27.203125
Correct 30.46875,19.984375,21.75,20.640625,22.671875,19.671875
Correct 20.328125,28.0625,20.5,20.046875,16.84375762939453,17.078125
Wrong 24.4375,23.9375,22.625,29.125,21.484375,23.09375
Correct 25.375,30.90625,25.4375,20.25
Wrong 25.734375,28.96875,29.15625,27.390625,26.234375,27.671875,27.140625,27.890625
Correct 24.359375,27.546875,23.359375,22.375,24.671875
