grade confidence_levels
Wrong 22.9375,29.84375,24.828125,29.6875,26.609375
Wrong 26.625,25.15625,23.984375,22.734375,23.5
Wrong 25.859375,26.09375,27.9375,24.96875
Correct 26.5,24.453125,23.765625,29.265625
Wrong 22.453125,27.671875,24.5625,27.046875,25.640625
Correct 28.140625,24.53125,32.5,25.015625
Wrong 25.828125,27.515625,28.140625,28.6875
Correct 25.1875,21.6875,31.03125
Wrong 25.46875,24.203125,29.1875,26.796875,29.546875
Correct 27.296875,25.453125,26.71875,24.375,26.671875,24.40625
Wrong 21.328125,19.65625,19.296875,19.609375,19.515625,18.828128814697266
Correct 22.703125,20.46875,22.140625,22.28125,26.640625,21.78125
Wrong 27.359375,28.734375,28.90625,26.171875
Wrong 24.546875,26.140625,28.921875,25.234375,24.890625,22.984375,24.1875,26.453125
Correct 22.953125,28.578125,22.609375,24.265625,23.5625
